count,year,make,series,type,model,motor
4561,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4562,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4563,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4564,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4565,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4566,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4567,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4568,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4569,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4570,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4571,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4572,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4573,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4574,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4575,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4576,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4577,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4578,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4579,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4580,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4581,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4582,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4583,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4584,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4585,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4586,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4587,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4588,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4589,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4590,2007,BMW,3 Series,Coupe  ,328i,MOTOR(3.0L 6cyl 6M)
4591,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4592,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4593,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4594,2007,BMW,3 Series,Coupe  ,328xi ,MOTOR(3.0L 6cyl 6M)
4595,2007,BMW,3 Series,Coupe  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4596,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4597,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4598,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4599,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4600,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4601,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4602,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4603,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4604,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4605,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4606,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4607,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4608,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4609,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4610,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4611,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4612,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4613,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4614,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4615,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4616,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4617,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4618,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4619,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4620,2007,BMW,3 Series,Convertible  ,328i,MOTOR(3.0L 6cyl 6M)
4621,2007,BMW,3 Series,Convertible  ,335i,MOTOR(3.0L 6cyl Turbo 6M)
4622,2007,BMW,3 Series,Wagon  ,328xi ,MOTOR(3.0L 6cyl 6M)
4623,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4624,2007,BMW,3 Series,Wagon  ,328xi ,MOTOR(3.0L 6cyl 6M)
4625,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4626,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4627,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4628,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4629,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4630,2007,BMW,3 Series,Wagon  ,328xi ,MOTOR(3.0L 6cyl 6M)
4631,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4632,2007,BMW,3 Series,Wagon  ,328xi ,MOTOR(3.0L 6cyl 6M)
4633,2007,BMW,3 Series,Wagon  ,328xi ,MOTOR(3.0L 6cyl 6M)
4634,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4635,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4636,2007,BMW,3 Series,Wagon  ,328xi ,MOTOR(3.0L 6cyl 6M)
4637,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4638,2007,BMW,3 Series,Wagon  ,328i,MOTOR(3.0L 6cyl 6M)
4639,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4640,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4641,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4642,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4643,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4644,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4645,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4646,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4647,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4648,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4649,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4650,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4651,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4652,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4653,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4654,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4655,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4656,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4657,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4658,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4659,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4660,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4661,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4662,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4663,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4664,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4665,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4666,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4667,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4668,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4669,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4670,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4671,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4672,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4673,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4674,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4675,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4676,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4677,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4678,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4679,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4680,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4681,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4682,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4683,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4684,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4685,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4686,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4687,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4688,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4689,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4690,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4691,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4692,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4693,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4694,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4695,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4696,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4697,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4698,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4699,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4700,2004,BMW,3 Series,Sedan  ,325xi ,MOTOR(2.5L 6cyl 5M)
4701,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4702,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4703,2004,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
4704,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4705,2004,BMW,3 Series,Sedan  ,330i ,MOTOR(3.0L 6cyl 6M)
4706,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4707,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4708,2004,BMW,3 Series,Sedan  ,325i ,MOTOR(2.5L 6cyl 5M)
4709,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4710,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4711,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4712,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4713,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4714,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4715,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4716,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4717,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4718,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4719,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4720,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4721,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4722,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4723,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4724,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4725,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4726,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4727,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4728,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4729,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4730,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4731,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4732,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4733,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4734,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4735,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4736,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4737,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4738,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4739,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4740,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4741,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4742,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4743,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4744,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4745,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4746,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4747,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4748,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4749,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4750,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4751,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4752,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4753,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4754,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4755,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4756,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4757,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4758,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4759,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4760,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4761,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4762,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4763,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4764,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4765,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4766,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4767,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4768,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4769,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4770,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4771,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4772,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4773,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4774,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4775,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4776,2004,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4777,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4778,2004,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4779,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4780,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4781,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4782,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4783,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4784,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4785,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4786,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4787,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4788,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4789,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4790,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4791,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4792,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4793,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4794,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4795,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4796,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4797,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4798,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4799,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4800,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4801,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4802,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4803,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4804,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4805,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4806,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4807,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4808,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4809,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4810,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4811,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4812,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4813,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4814,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4815,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4816,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4817,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4818,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4819,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4820,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4821,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4822,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4823,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4824,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4825,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4826,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4827,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4828,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4829,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4830,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4831,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4832,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4833,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4834,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4835,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4836,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4837,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4838,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4839,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4840,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4841,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4842,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4843,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4844,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4845,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4846,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4847,2004,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 6M)
4848,2004,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
4849,2004,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
4850,2004,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
4851,2004,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
4852,2004,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
4853,2004,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
4854,2004,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
4855,2004,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
